converted,ai_chat_engaged,service_enc,country_enc,hour_of_day,daily_request_volume,funnel_depth
0,0,2,0,8,1272.0,2
1,0,4,0,11,930.0,2
0,0,4,4,14,908.0,1
1,0,4,0,19,930.0,2
0,0,4,0,20,891.0,1
0,0,0,4,16,1308.0,2
0,1,3,2,17,1226.0,1
0,0,2,0,11,1227.0,1
0,0,2,1,15,1128.0,2
0,0,4,3,14,929.0,1
0,0,2,0,22,1323.0,1
0,0,0,3,21,1240.0,1
0,0,0,4,16,1460.0,2
1,1,2,2,12,1292.0,3
0,0,2,2,19,1267.0,2
0,0,4,0,18,851.0,1
0,0,4,0,15,875.0,1
0,0,0,0,19,1153.0,2
0,0,0,3,11,1102.0,2
0,0,4,0,9,898.0,1
0,0,3,3,11,1067.0,2
0,0,1,1,15,172.0,1
0,0,2,2,16,1331.0,1
0,0,2,3,9,1267.0,1
0,0,2,4,15,1292.0,2
1,1,3,0,15,1476.0,4
0,0,0,4,12,1458.0,2
0,1,3,2,18,1481.0,1
0,0,3,0,18,1601.0,1
0,0,0,0,14,1025.0,2
0,0,0,0,11,1227.0,2
0,0,2,2,13,1255.0,1
0,0,2,2,18,1254.0,1
0,1,3,2,15,1419.0,3
1,1,2,2,13,1238.0,3
0,0,2,3,20,1287.0,2
1,0,2,2,12,1261.0,3
0,0,0,3,10,926.0,2
0,0,3,2,15,1132.0,2
0,0,1,4,7,173.0,1
0,0,3,0,16,1455.0,1
0,0,1,0,14,184.0,1
0,0,0,2,15,1720.0,2
1,0,0,0,13,1215.0,3
0,0,1,0,9,1319.0,2
0,0,1,0,9,174.0,2
0,0,3,4,13,1401.0,2
0,0,2,2,14,1251.0,2
0,0,0,0,14,1479.0,2
0,1,0,4,2,1059.0,2
0,0,1,4,18,164.0,2
0,0,3,2,18,1525.0,2
0,0,2,2,13,1270.0,1
0,0,3,1,9,1096.0,2
1,1,2,2,10,1307.0,3
0,0,2,2,11,1255.0,1
0,0,0,2,17,1458.0,1
0,1,0,2,14,1344.0,2
0,0,0,0,12,1517.0,1
0,0,3,3,8,1187.0,3
0,0,2,4,5,1323.0,2
0,0,1,4,11,190.0,1
1,1,3,0,19,1195.0,4
0,0,2,2,9,1251.0,1
1,1,2,2,21,1261.0,3
0,1,0,0,10,1025.0,2
0,0,2,2,11,1272.0,1
0,0,0,2,12,1059.0,2
0,0,2,0,11,1181.0,1
0,0,1,3,22,1350.0,2
0,0,2,3,14,1256.0,1
0,0,3,0,14,1454.0,2
1,0,4,0,10,993.0,2
1,0,0,0,11,1570.0,3
0,0,4,1,6,898.0,1
0,0,3,0,10,1601.0,2
1,1,3,2,20,1495.0,4
0,0,1,0,17,170.0,2
0,0,4,0,13,918.0,1
0,0,2,2,11,1308.0,2
1,1,3,0,12,1629.0,4
0,0,3,2,9,1203.0,1
1,1,2,0,16,1181.0,3
0,0,0,0,15,1059.0,2
0,0,3,4,11,1356.0,3
1,1,2,0,17,1312.0,3
0,0,0,4,12,1261.0,2
0,0,3,0,10,1535.0,1
0,0,0,4,22,1261.0,2
0,0,3,3,9,1218.0,1
0,0,2,4,11,976.0,2
0,0,3,0,13,1392.0,1
0,0,1,3,11,164.0,1
0,0,0,0,11,1215.0,1
1,0,2,2,12,1227.0,3
1,0,4,0,9,840.0,2
0,0,0,0,13,1108.0,1
1,0,2,2,17,1261.0,3
0,0,0,0,12,1517.0,2
1,1,4,3,10,875.0,2
0,0,2,0,12,1248.0,1
0,0,3,4,15,1631.0,1
1,1,4,0,17,865.0,2
0,0,1,1,16,173.0,1
0,0,2,2,9,1286.0,2
0,0,3,2,9,1454.0,1
1,0,0,0,20,1227.0,3
1,0,1,2,9,182.0,3
0,1,2,2,11,1261.0,2
1,1,4,4,16,914.0,2
1,1,0,0,10,1215.0,3
0,0,3,2,17,1207.0,2
1,1,1,0,18,1353.0,3
0,0,2,2,13,1226.0,1
1,1,4,2,15,861.0,2
0,0,3,0,12,1449.0,1
0,0,2,2,16,1167.0,1
1,0,1,0,16,1350.0,3
1,1,4,0,15,687.0,2
1,0,2,2,17,1323.0,3
0,0,3,0,19,1189.0,1
0,0,3,0,19,1286.0,2
1,0,2,2,9,962.0,3
0,0,2,2,10,1308.0,1
0,1,0,4,13,934.0,2
1,0,0,0,19,1202.0,3
0,0,0,0,16,1030.0,1
1,0,0,0,11,1261.0,3
0,0,3,0,19,1192.0,1
0,0,4,1,9,869.0,1
0,0,4,4,13,914.0,1
1,1,2,0,9,1243.0,3
1,0,4,4,8,914.0,2
0,0,2,1,9,1256.0,1
0,0,2,2,9,1331.0,2
1,0,4,1,6,914.0,2
0,0,2,0,16,1252.0,2
0,0,2,0,14,1272.0,1
1,1,4,0,20,914.0,2
0,0,2,2,11,1204.0,1
0,0,3,0,15,1424.0,3
0,0,4,0,18,929.0,1
1,1,4,0,14,930.0,2
1,1,4,0,23,915.0,2
0,0,0,3,14,1482.0,1
0,0,2,4,12,1181.0,2
0,0,1,0,10,1311.0,2
1,0,0,1,19,930.0,3
0,0,0,0,14,1458.0,2
0,0,1,3,16,174.0,1
0,0,3,0,14,1528.0,1
1,1,2,2,21,976.0,3
1,1,0,2,17,1286.0,3
0,0,2,2,8,1252.0,1
1,0,4,4,11,929.0,2
0,0,4,0,11,962.0,1
0,0,3,2,16,1454.0,1
0,0,0,3,18,1479.0,2
1,1,3,0,15,1286.0,4
0,0,3,2,8,1161.0,1
0,1,3,3,16,1231.0,3
0,0,1,0,11,187.0,1
0,0,3,0,10,1469.0,2
0,0,3,2,11,1528.0,1
0,0,2,2,11,1286.0,1
0,0,2,0,14,1284.0,2
0,0,2,2,13,1284.0,1
0,0,4,0,1,918.0,1
0,0,2,1,10,1261.0,1
0,0,2,2,17,1261.0,1
0,0,0,0,8,1025.0,1
0,0,2,2,16,1261.0,2
0,1,3,2,11,1424.0,2
0,1,3,2,11,1218.0,3
0,0,3,3,7,1187.0,3
1,0,4,0,15,908.0,2
0,0,1,4,16,186.0,2
0,0,0,0,9,1327.0,2
1,1,3,1,12,1495.0,4
0,0,2,4,15,1283.0,1
0,0,4,4,19,926.0,1
0,0,2,0,15,1267.0,1
0,0,2,4,13,1194.0,2
0,0,3,2,14,1067.0,2
0,0,2,0,18,1276.0,2
0,0,3,2,13,1401.0,1
0,0,0,0,17,1621.0,2
1,1,3,2,17,1303.0,4
0,0,4,0,7,965.0,1
0,1,3,2,21,1286.0,3
0,0,4,0,19,928.0,1
0,0,3,0,10,1284.0,1
0,0,0,2,8,1555.0,2
0,0,2,0,15,1316.0,1
1,0,1,0,15,1350.0,3
0,0,0,2,13,1514.0,1
0,0,2,2,9,1225.0,2
0,0,2,0,14,1286.0,2
1,0,0,4,15,1102.0,3
0,0,3,0,15,1481.0,2
0,0,2,2,7,1189.0,1
0,0,2,4,16,1222.0,2
0,0,1,0,12,188.0,1
0,0,0,0,8,1281.0,2
0,0,3,4,13,1051.0,3
0,1,1,0,17,194.0,1
0,0,3,1,15,1020.0,1
0,0,3,2,12,1455.0,2
0,0,3,0,16,1226.0,2
0,0,3,0,15,1481.0,2
0,0,1,3,15,1353.0,2
0,0,3,0,9,1181.0,2
0,1,2,0,14,1312.0,2
0,0,2,0,17,1181.0,2
0,0,3,2,11,1631.0,1
0,0,3,3,19,1392.0,1
1,1,3,2,11,1161.0,4
0,0,3,0,13,1067.0,1
0,0,3,0,9,1601.0,2
1,0,4,0,15,908.0,2
1,1,2,2,10,1204.0,3
0,0,4,0,14,677.0,1
0,0,0,0,15,1479.0,2
1,1,0,0,12,1086.0,3
0,1,3,0,10,1385.0,3
1,1,0,3,10,1560.0,3
0,0,0,0,19,1570.0,2
0,1,3,4,23,1268.0,2
1,0,4,0,16,944.0,2
0,0,2,1,13,1232.0,2
0,0,3,0,13,1528.0,2
1,0,0,4,10,1396.0,3
0,0,2,0,14,1276.0,1
1,1,4,0,15,915.0,2
0,0,2,4,18,1181.0,2
0,0,3,3,17,1356.0,1
1,0,0,2,14,1347.0,3
0,0,3,0,11,1195.0,2
1,1,4,0,15,926.0,2
0,0,3,2,10,1454.0,2
0,0,3,0,15,1132.0,2
0,0,4,2,10,895.0,1
0,0,4,3,10,929.0,1
0,0,4,0,1,914.0,1
0,0,2,0,15,1261.0,2
0,0,3,0,11,1231.0,2
0,0,3,1,20,1449.0,1
0,0,2,0,16,1189.0,2
1,0,0,4,9,1555.0,3
0,0,4,4,20,929.0,1
0,0,0,0,8,1059.0,1
1,0,0,0,12,1344.0,3
0,0,3,4,12,1401.0,1
1,1,4,4,9,1015.0,2
1,0,4,0,18,686.0,2
0,0,0,4,14,1347.0,1
0,0,0,3,12,920.0,2
0,0,2,4,13,1227.0,1
0,1,3,2,18,1356.0,3
1,1,0,0,16,1396.0,3
0,0,0,0,12,1059.0,2
1,1,2,2,10,1128.0,3
1,0,4,2,9,925.0,2
0,1,3,0,10,1623.0,3
0,0,3,1,12,1303.0,1
0,0,2,3,15,1255.0,1
0,0,4,2,12,914.0,1
0,0,2,0,14,1270.0,1
0,0,4,0,10,840.0,1
0,0,2,2,5,1181.0,2
0,0,3,1,12,1191.0,3
0,0,2,2,15,1311.0,1
0,0,3,0,15,1481.0,2
0,0,2,3,9,1226.0,2
0,0,1,4,22,1319.0,2
0,0,0,0,14,1517.0,2
0,0,3,0,17,1299.0,2
1,1,1,0,13,170.0,3
1,1,0,0,19,1240.0,3
0,0,3,0,13,1535.0,2
1,1,0,0,10,1482.0,3
0,0,3,0,19,1392.0,1
0,0,2,2,15,1284.0,1
0,0,2,2,11,1308.0,2
1,1,2,4,13,1128.0,3
0,0,4,0,1,686.0,1
0,0,4,0,9,944.0,1
1,0,4,4,10,904.0,2
0,0,4,2,17,677.0,1
0,1,0,4,16,1086.0,2
0,0,3,4,15,1476.0,2
0,0,2,4,18,1287.0,2
0,0,0,3,19,1517.0,1
0,0,2,2,10,1128.0,1
0,0,3,0,14,1455.0,1
0,0,1,3,8,186.0,1
0,0,2,2,9,1243.0,1
0,0,0,0,8,1357.0,2
1,0,1,2,18,1319.0,3
1,0,4,4,9,970.0,2
0,0,3,0,14,1187.0,1
1,0,2,0,10,1267.0,3
1,0,0,0,16,1153.0,3
0,0,0,2,8,920.0,1
0,0,4,2,13,900.0,1
0,1,2,4,16,1265.0,1
0,0,1,2,19,177.0,1
0,0,2,0,12,1222.0,1
0,0,0,2,11,1460.0,1
0,0,2,4,14,1244.0,1
0,0,0,4,18,1435.0,2
0,1,3,0,1,1356.0,3
0,0,3,0,11,1385.0,2
1,0,0,0,17,1401.0,3
0,0,0,3,19,1435.0,2
0,0,2,2,11,1265.0,1
1,0,4,0,19,962.0,2
0,0,0,4,8,1460.0,1
0,0,3,2,14,1476.0,1
0,0,4,0,9,899.0,1
0,0,4,2,12,914.0,1
0,1,0,0,16,950.0,2
0,0,2,0,17,1256.0,2
0,0,3,2,17,1226.0,1
0,0,0,3,16,1281.0,2
1,0,4,2,17,939.0,2
0,1,2,0,12,1194.0,2
0,0,2,1,9,1194.0,2
1,1,0,0,17,1570.0,3
0,0,2,4,21,915.0,1
0,1,0,2,9,1184.0,2
0,0,0,0,14,1281.0,1
0,0,0,3,8,1344.0,2
0,0,2,2,15,1232.0,2
1,1,0,0,9,1086.0,3
0,0,0,4,17,1215.0,1
0,1,0,3,15,1197.0,2
0,0,3,4,14,1192.0,1
0,1,3,2,14,1476.0,2
0,0,0,0,8,796.0,1
0,0,0,0,7,1479.0,1
0,0,3,0,12,1140.0,1
1,0,4,0,18,944.0,2
1,0,4,1,17,904.0,2
0,0,0,2,10,1129.0,2
0,0,3,4,15,1638.0,1
0,0,3,1,12,1629.0,3
1,0,0,0,13,934.0,3
1,1,3,2,9,1555.0,4
1,0,3,4,9,1226.0,4
1,0,4,4,13,958.0,2
0,0,0,1,9,1344.0,2
1,1,4,3,9,930.0,2
1,0,4,1,13,929.0,2
0,0,3,4,21,1203.0,1
0,0,0,0,17,1150.0,2
0,0,1,3,17,187.0,1
0,0,2,0,15,1244.0,2
0,0,4,0,18,869.0,1
0,0,4,3,15,973.0,1
0,0,4,0,9,918.0,1
0,0,2,3,16,1255.0,2
0,0,2,4,15,1248.0,1
0,0,3,4,11,1142.0,2
0,0,1,1,17,172.0,1
0,0,3,3,19,1056.0,2
1,0,4,0,15,1015.0,2
1,1,4,0,13,895.0,2
0,1,3,0,11,1385.0,2
0,0,3,0,16,1142.0,2
1,0,2,2,10,1248.0,3
0,1,0,2,14,1035.0,2
0,0,3,4,8,1609.0,2
1,0,4,0,12,965.0,2
0,0,2,2,12,923.0,2
0,0,2,2,8,1267.0,1
0,0,0,4,11,1720.0,2
0,0,3,1,21,1544.0,1
0,0,3,2,11,1203.0,1
0,0,0,0,15,1035.0,1
0,0,2,0,19,1270.0,1
0,1,0,3,14,1227.0,2
0,0,0,0,0,1281.0,2
0,0,4,4,15,900.0,1
0,0,3,0,18,1226.0,2
0,1,2,2,16,1128.0,2
0,0,4,0,9,861.0,1
0,0,3,0,20,1385.0,1
0,0,3,2,10,1218.0,1
0,0,3,0,13,1322.0,1
1,1,2,2,9,1276.0,3
0,0,4,4,15,973.0,1
0,0,3,2,18,1601.0,2
0,0,4,0,10,677.0,1
0,0,3,0,13,1203.0,1
0,1,0,0,21,1344.0,2
0,0,0,0,14,1403.0,1
0,0,1,3,15,172.0,2
0,0,0,0,13,1720.0,2
0,0,3,0,9,1401.0,2
1,0,4,4,15,926.0,2
0,0,2,2,20,976.0,1
0,0,0,0,9,1035.0,2
0,0,0,4,6,1514.0,2
0,1,2,0,10,1316.0,2
0,0,0,0,9,1176.0,2
0,0,0,3,12,1302.0,1
1,0,2,2,17,1292.0,3
1,0,3,2,18,1299.0,4
1,1,3,0,16,1218.0,4
0,0,3,2,0,1601.0,2
0,0,2,1,16,1311.0,1
0,0,1,1,15,170.0,1
0,0,0,0,6,1197.0,2
0,0,2,4,14,1286.0,2
0,0,0,4,7,1129.0,1
0,0,4,1,7,895.0,1
0,1,4,0,14,898.0,1
0,0,0,0,4,1570.0,2
0,0,2,2,6,1206.0,1
0,0,3,4,11,1525.0,1
0,0,2,4,14,1222.0,2
0,0,2,2,18,1272.0,2
0,0,3,2,16,1096.0,1
1,1,4,0,11,944.0,2
0,0,2,2,10,976.0,1
0,0,0,2,11,1570.0,2
0,0,3,0,11,1218.0,3
1,1,1,3,13,130.0,3
0,0,3,1,18,1161.0,2
1,1,0,0,12,778.0,3
1,0,4,2,11,895.0,2
0,0,2,0,14,1206.0,1
1,0,4,0,11,900.0,2
0,0,0,0,18,1025.0,2
0,0,4,0,18,840.0,1
0,1,0,1,17,909.0,1
0,0,3,0,9,1192.0,2
0,0,3,0,16,1424.0,1
0,0,4,0,15,922.0,1
1,1,4,4,7,908.0,2
1,0,1,3,14,165.0,3
0,0,3,2,11,1481.0,2
1,1,2,0,16,1286.0,3
1,1,2,2,11,1226.0,3
0,0,3,0,18,1528.0,2
1,1,0,0,10,1184.0,3
0,0,0,0,14,1353.0,2
0,0,3,4,15,1286.0,3
0,0,3,0,12,1401.0,3
0,0,0,2,15,1460.0,2
0,0,0,0,14,930.0,1
0,0,4,0,17,993.0,1
1,1,4,3,9,914.0,2
0,1,0,0,11,1720.0,2
0,0,3,1,10,1385.0,2
1,0,0,2,21,1458.0,3
0,0,0,2,12,1302.0,2
0,1,2,3,10,1252.0,2
0,0,0,0,7,1357.0,2
0,0,1,1,11,164.0,1
0,0,3,0,23,1481.0,2
0,0,4,0,8,925.0,1
0,0,4,0,16,961.0,1
1,0,4,3,8,944.0,2
0,1,0,0,11,1353.0,2
1,0,4,2,11,926.0,2
0,0,0,4,15,1150.0,2
0,0,2,2,8,1252.0,1
0,0,0,2,13,1720.0,2
0,0,1,0,19,1350.0,2
0,0,4,2,14,865.0,1
1,0,4,4,8,870.0,2
0,0,2,0,15,1287.0,2
0,0,3,4,10,1535.0,2
0,0,2,0,10,1308.0,1
1,0,4,4,19,1015.0,2
0,0,3,4,14,1059.0,1
0,0,4,4,19,898.0,1
1,0,2,2,8,1227.0,3
0,0,2,0,6,976.0,2
0,0,3,4,17,1207.0,2
0,0,3,2,14,1632.0,1
1,0,2,0,9,1267.0,3
0,0,1,2,18,173.0,2
0,1,3,0,14,1164.0,3
0,0,3,4,20,1226.0,3
0,0,0,0,13,1327.0,2
0,0,3,4,13,1629.0,1
0,0,2,2,19,1227.0,1
1,0,2,0,14,1270.0,3
1,0,0,0,23,1240.0,3
1,0,0,0,9,1463.0,3
0,0,3,0,15,1476.0,1
0,0,4,0,15,928.0,1
1,1,0,0,17,1227.0,3
0,0,1,1,11,164.0,2
0,0,2,0,18,1272.0,1
0,0,3,0,4,1299.0,2
0,0,3,3,5,1629.0,1
0,0,0,0,16,1176.0,2
0,0,2,0,17,1286.0,2
0,1,0,0,16,1108.0,2
1,1,3,2,9,1218.0,4
0,0,4,0,6,944.0,1
1,0,4,0,16,902.0,2
0,0,0,2,2,1514.0,2
1,1,4,3,10,908.0,2
0,0,3,2,7,1207.0,2
0,0,2,0,18,1308.0,1
0,0,4,0,2,899.0,1
1,1,2,0,8,1167.0,3
0,0,4,1,15,865.0,1
0,1,3,0,8,1535.0,3
0,0,3,2,11,1187.0,3
1,0,4,2,11,918.0,2
0,0,3,4,18,1623.0,1
1,1,2,2,15,1308.0,3
1,1,3,0,5,1140.0,4
0,0,0,4,9,1347.0,2
1,1,3,0,13,1161.0,4
0,0,0,1,16,1570.0,1
0,0,4,4,10,965.0,1
1,0,4,0,11,686.0,2
0,0,3,0,9,1629.0,1
0,0,0,4,14,1555.0,2
0,0,2,0,17,1255.0,2
0,0,2,4,8,1267.0,1
0,0,2,0,15,1308.0,2
1,0,0,0,10,1482.0,3
0,0,0,0,15,1435.0,2
0,0,4,4,9,953.0,1
0,0,2,4,10,1261.0,2
1,0,2,4,15,1243.0,3
0,0,0,3,14,1035.0,2
0,0,3,0,14,1401.0,2
0,0,0,3,13,934.0,1
0,0,2,2,13,1248.0,2
0,0,2,3,8,1283.0,1
0,0,1,3,14,202.0,1
1,0,2,2,8,1308.0,3
0,0,2,0,12,1244.0,2
1,0,4,0,13,902.0,2
0,0,3,4,11,1161.0,3
0,0,2,2,2,1308.0,1
0,0,4,0,15,970.0,1
0,0,0,4,16,1197.0,2
0,0,3,4,9,1195.0,1
1,0,2,0,8,1271.0,3
0,0,3,1,15,1181.0,3
0,0,0,4,10,1327.0,1
0,1,0,4,8,1344.0,2
0,0,3,4,9,1535.0,1
0,0,3,1,16,1424.0,1
0,0,4,0,10,953.0,1
1,1,3,4,15,1401.0,4
0,0,2,4,17,1271.0,1
0,0,3,2,9,1385.0,1
0,1,3,0,9,1392.0,2
0,0,0,4,14,1514.0,2
1,0,0,0,17,1396.0,3
0,0,3,4,15,1096.0,1
1,1,1,1,12,172.0,3
0,0,2,2,14,1222.0,1
0,0,3,2,9,1181.0,2
0,1,0,0,16,1281.0,2
0,0,3,3,11,1189.0,1
0,0,4,0,12,973.0,1
0,0,1,1,16,172.0,2
1,0,4,1,15,895.0,2
0,0,3,4,7,1322.0,1
0,1,3,0,11,1401.0,1
1,1,2,2,11,1194.0,3
0,0,2,2,11,1255.0,1
1,0,4,1,18,914.0,2
0,0,0,0,9,1720.0,2
0,1,3,2,9,1231.0,3
1,0,0,0,14,778.0,3
0,0,3,0,17,1231.0,1
0,0,3,0,20,1020.0,1
0,0,3,0,17,1401.0,1
0,1,0,0,18,1570.0,1
0,0,2,2,11,1248.0,2
0,0,3,0,12,1195.0,3
1,1,4,2,11,930.0,2
1,1,4,4,7,914.0,2
0,0,3,3,15,1609.0,2
0,0,0,0,16,1093.0,2
0,0,3,2,4,1299.0,2
0,0,2,3,9,1311.0,2
0,1,2,2,11,1256.0,2
0,0,2,0,22,1189.0,2
0,0,2,0,21,1276.0,2
0,0,2,1,16,1314.0,2
0,0,0,0,14,1261.0,2
0,0,3,0,13,1528.0,2
0,0,3,0,14,1322.0,1
0,0,4,4,15,865.0,1
0,0,3,3,11,1424.0,1
0,0,4,0,10,930.0,1
0,0,3,0,16,1051.0,1
1,0,0,4,13,926.0,3
1,0,0,2,7,1086.0,3
0,0,3,2,12,1555.0,2
0,1,3,2,10,1601.0,2
0,0,3,1,15,1419.0,1
0,0,4,0,11,891.0,1
1,0,0,0,16,805.0,3
0,0,3,2,15,1609.0,1
0,0,2,0,20,1225.0,1
0,0,3,0,15,1419.0,1
0,0,3,4,19,1203.0,2
0,0,2,3,11,1128.0,2
1,0,0,0,9,1261.0,3
1,0,2,3,15,1254.0,3
1,0,4,3,9,973.0,2
0,0,3,4,14,1096.0,1
0,0,2,2,10,1323.0,1
0,0,2,2,11,923.0,2
0,0,3,4,10,1481.0,2
0,1,3,2,14,1392.0,2
0,0,3,0,15,1192.0,2
1,0,4,2,15,962.0,2
0,0,3,0,22,1381.0,2
1,0,0,1,16,1396.0,3
0,0,3,0,8,1268.0,2
1,0,4,0,16,978.0,2
0,1,2,2,17,1128.0,2
0,0,2,0,22,1243.0,2
1,0,4,0,18,961.0,2
0,0,2,0,17,1222.0,2
0,0,2,2,15,1270.0,1
0,0,2,2,17,1292.0,2
0,0,2,2,9,1267.0,1
1,0,4,0,8,899.0,2
0,0,2,2,18,1255.0,1
0,0,1,4,15,1353.0,1
0,0,4,4,11,870.0,1
0,0,2,0,15,1331.0,1
1,0,4,4,16,993.0,2
1,0,0,0,14,1535.0,3
0,0,2,0,20,1286.0,2
0,0,0,4,16,1153.0,1
0,0,1,0,20,1311.0,2
0,0,0,2,9,1482.0,1
0,0,3,3,12,1401.0,3
0,0,3,1,10,1469.0,3
0,0,0,3,16,1215.0,2
0,0,4,3,11,902.0,1
0,0,1,2,13,194.0,1
0,0,4,3,23,921.0,1
0,0,2,3,11,1267.0,1
0,0,3,2,14,1481.0,1
1,1,2,2,15,915.0,3
0,0,2,2,10,1255.0,2
0,0,2,3,16,1204.0,1
0,0,3,2,12,1528.0,2
0,1,2,2,9,1226.0,2
0,0,2,2,9,1287.0,2
0,0,0,0,15,950.0,2
0,0,3,4,12,1448.0,1
0,0,1,0,9,1319.0,1
1,1,2,0,10,1255.0,3
0,1,3,1,11,1207.0,3
1,0,0,2,9,778.0,3
1,1,3,2,16,1424.0,4
0,0,2,2,15,1227.0,1
0,1,3,2,7,1392.0,3
1,1,1,4,11,173.0,3
1,1,4,3,14,875.0,2
0,0,4,3,12,928.0,1
0,1,3,1,10,1381.0,3
0,0,3,4,9,1192.0,1
1,0,0,0,17,1227.0,3
1,1,0,0,12,1485.0,3
0,0,3,0,18,1632.0,2
0,1,0,0,12,1102.0,2
0,0,3,4,15,1632.0,1
0,0,3,4,17,1623.0,2
0,0,2,0,4,1267.0,2
0,0,2,2,12,915.0,2
0,0,4,0,19,902.0,1
0,0,4,0,19,903.0,1
0,0,2,1,9,1314.0,1
1,0,1,3,7,169.0,3
0,1,3,1,8,1528.0,2
1,1,2,4,15,1316.0,3
0,0,0,4,9,1401.0,2
0,0,0,1,9,1059.0,2
0,0,3,2,19,1449.0,1
0,0,3,2,12,1056.0,1
0,1,1,3,18,173.0,1
1,1,2,0,10,1292.0,3
0,0,3,4,17,1495.0,1
0,0,4,4,1,993.0,1
0,0,3,0,17,1145.0,3
0,0,0,4,10,1176.0,1
0,0,0,3,10,1435.0,2
0,0,2,4,19,1270.0,2
0,0,3,1,15,1401.0,2
0,1,2,2,12,1254.0,2
0,0,3,2,0,1192.0,1
0,0,0,4,14,1396.0,1
1,1,3,2,15,1381.0,4
0,0,2,0,17,1307.0,1
0,0,3,4,1,1142.0,2
0,0,3,0,15,1601.0,1
0,0,0,0,7,1281.0,2
0,0,4,3,13,993.0,1
0,0,0,0,16,1463.0,1
0,0,4,4,14,921.0,1
1,0,4,2,15,944.0,2
0,0,3,4,8,1096.0,2
0,0,4,0,12,914.0,1
1,0,4,0,8,870.0,2
1,1,4,0,11,908.0,2
0,0,2,4,9,1314.0,1
0,0,3,0,17,1140.0,3
0,0,4,0,17,929.0,1
1,0,4,0,13,993.0,2
0,0,3,0,14,1140.0,2
0,0,1,2,12,1319.0,2
1,0,3,2,20,1195.0,4
0,0,0,0,23,1353.0,1
0,0,1,0,9,1319.0,2
1,0,0,0,11,1403.0,3
1,1,4,0,17,895.0,2
0,0,3,0,11,1299.0,2
0,0,3,2,19,1189.0,1
0,0,3,0,0,1601.0,2
0,0,2,0,8,1204.0,1
0,1,2,2,9,1276.0,2
0,1,2,0,15,1272.0,2
0,0,4,0,15,900.0,1
1,1,2,0,17,1308.0,3
0,0,2,0,12,1194.0,2
1,0,4,4,16,865.0,2
0,0,2,2,13,1308.0,1
1,1,4,3,9,902.0,2
0,0,0,0,14,1621.0,2
0,0,0,0,16,1482.0,1
0,0,0,0,16,1342.0,1
0,0,1,4,11,1319.0,2
0,0,3,1,10,1481.0,1
1,1,2,2,14,1206.0,3
0,0,0,3,8,1463.0,1
0,0,2,0,14,1340.0,1
0,0,0,0,12,1357.0,1
0,0,0,4,11,1108.0,1
0,0,2,0,12,1270.0,2
0,0,3,2,17,1454.0,3
1,0,4,0,10,899.0,2
1,0,2,2,10,1271.0,3
0,0,3,0,10,1218.0,1
1,0,1,2,17,178.0,3
0,0,2,4,10,1226.0,2
0,0,3,0,22,1191.0,1
0,0,0,0,15,1560.0,2
0,0,4,3,8,865.0,1
0,0,2,0,14,1316.0,2
0,0,3,4,14,1322.0,2
1,0,0,3,12,1555.0,3
0,0,0,0,12,1327.0,1
0,1,0,1,14,1357.0,1
1,1,4,2,8,865.0,2
0,0,0,0,14,1059.0,1
0,0,3,0,10,1286.0,1
0,0,0,0,15,1342.0,2
0,0,3,3,11,1638.0,2
0,0,2,2,18,1286.0,2
0,0,2,2,18,1292.0,2
0,0,3,2,10,1303.0,2
0,0,2,2,10,1253.0,1
0,0,4,0,15,908.0,1
0,0,3,0,8,1303.0,1
0,0,2,2,12,1181.0,1
0,0,2,2,18,1167.0,1
0,0,2,2,12,1189.0,2
0,0,0,0,17,912.0,2
0,0,0,0,15,1396.0,1
0,1,3,4,13,1268.0,3
0,0,0,0,9,909.0,2
0,0,2,2,15,1261.0,1
0,0,1,1,13,190.0,1
0,0,3,0,7,1020.0,1
0,0,0,0,14,912.0,1
0,0,2,0,8,1292.0,1
0,0,3,0,11,1469.0,1
1,0,0,0,16,1435.0,3
0,0,0,0,12,1485.0,1
0,0,0,0,13,1035.0,2
1,0,4,0,13,973.0,2
1,1,0,3,19,1435.0,3
0,0,4,3,23,875.0,1
0,0,3,0,8,1528.0,1
0,0,3,3,15,1454.0,1
0,0,3,0,14,1286.0,1
1,0,2,3,9,1255.0,3
0,0,2,4,11,1267.0,1
0,0,2,2,13,1251.0,2
0,0,0,3,13,1435.0,1
0,0,3,0,10,1142.0,2
0,0,3,0,18,1140.0,1
0,0,3,4,10,1448.0,1
1,0,0,2,11,930.0,3
0,1,2,1,10,1283.0,2
1,0,2,2,11,1206.0,3
0,0,0,0,9,1327.0,2
1,0,4,0,17,939.0,2
1,0,0,0,13,1227.0,3
0,0,0,0,10,796.0,1
0,0,0,0,19,1102.0,1
0,0,2,3,13,1225.0,1
0,0,0,0,17,1215.0,2
0,0,3,2,14,1623.0,2
1,0,4,2,16,686.0,2
0,0,0,1,7,1403.0,2
0,0,2,2,12,1261.0,1
0,0,2,4,17,1254.0,1
1,0,2,0,11,1287.0,3
0,0,1,0,22,1311.0,2
1,1,3,1,22,1449.0,4
1,0,2,0,17,1261.0,3
1,0,2,2,15,1267.0,3
0,0,0,0,16,934.0,2
0,0,2,2,13,1254.0,2
1,0,4,4,14,925.0,2
0,0,2,2,13,1128.0,1
1,1,3,0,9,1356.0,4
0,0,2,2,17,1272.0,2
0,0,2,3,10,1265.0,1
1,0,0,0,15,1129.0,3
0,0,1,0,16,153.0,1
