converted,ai_chat_engaged,service_type,country,hour_of_day,service_enc,country_enc
0,0,Penetration Testing,Botswana,18,3,0
0,0,Schedule Demo,Namibia,11,4,1
0,0,Cyber Awareness Webinar,Botswana,21,1,0
0,0,Penetration Testing,Zimbabwe,9,3,4
0,1,AI Cyber Assistant,Botswana,14,0,0
0,1,AI Cyber Assistant,South Africa,10,0,2
1,0,Schedule Demo,Zambia,15,4,3
0,0,Network Security Audit,Botswana,17,2,0
0,0,Network Security Audit,Botswana,13,2,0
0,0,Network Security Audit,Botswana,9,2,0
0,0,AI Cyber Assistant,Botswana,7,0,0
0,0,Schedule Demo,Botswana,12,4,0
0,0,AI Cyber Assistant,Botswana,12,0,0
0,0,Network Security Audit,Botswana,19,2,0
0,0,Cyber Awareness Webinar,Zambia,11,1,3
0,0,Penetration Testing,Botswana,14,3,0
0,0,Penetration Testing,Zimbabwe,20,3,4
0,0,Penetration Testing,South Africa,18,3,2
0,0,Penetration Testing,South Africa,15,3,2
0,0,Network Security Audit,Botswana,19,2,0
0,0,Penetration Testing,Botswana,20,3,0
0,0,AI Cyber Assistant,Zimbabwe,19,0,4
0,0,Network Security Audit,Zimbabwe,11,2,4
0,0,Schedule Demo,South Africa,7,4,2
0,0,AI Cyber Assistant,South Africa,13,0,2
0,0,Schedule Demo,Zimbabwe,11,4,4
0,0,Network Security Audit,South Africa,17,2,2
0,0,Penetration Testing,South Africa,16,3,2
0,0,Cyber Awareness Webinar,Namibia,17,1,1
0,0,Schedule Demo,Botswana,14,4,0
1,1,AI Cyber Assistant,Botswana,9,0,0
1,1,AI Cyber Assistant,South Africa,10,0,2
0,0,Cyber Awareness Webinar,Zimbabwe,13,1,4
0,0,Network Security Audit,South Africa,16,2,2
0,0,AI Cyber Assistant,Botswana,16,0,0
0,0,Network Security Audit,Botswana,18,2,0
0,0,Network Security Audit,Botswana,22,2,0
0,0,Network Security Audit,South Africa,14,2,2
0,1,AI Cyber Assistant,Botswana,11,0,0
0,0,Penetration Testing,Botswana,15,3,0
1,0,Penetration Testing,Botswana,15,3,0
1,1,AI Cyber Assistant,Botswana,15,0,0
0,0,Penetration Testing,Botswana,16,3,0
0,0,Penetration Testing,Botswana,14,3,0
0,0,Network Security Audit,Botswana,9,2,0
0,0,Penetration Testing,South Africa,11,3,2
0,0,Penetration Testing,Namibia,10,3,1
1,1,AI Cyber Assistant,Botswana,15,0,0
0,0,AI Cyber Assistant,Zimbabwe,7,0,4
0,0,Penetration Testing,Namibia,10,3,1
0,1,AI Cyber Assistant,South Africa,14,0,2
0,0,AI Cyber Assistant,Zimbabwe,17,0,4
0,0,Cyber Awareness Webinar,Botswana,10,1,0
1,0,Schedule Demo,Botswana,13,4,0
0,0,Penetration Testing,Botswana,11,3,0
0,0,Network Security Audit,South Africa,7,2,2
0,0,AI Cyber Assistant,Botswana,8,0,0
0,0,AI Cyber Assistant,Botswana,19,0,0
0,0,AI Cyber Assistant,Zambia,8,0,3
0,0,Penetration Testing,Botswana,18,3,0
0,0,AI Cyber Assistant,South Africa,12,0,2
0,0,Cyber Awareness Webinar,Botswana,12,1,0
0,0,Penetration Testing,Botswana,9,3,0
0,0,Network Security Audit,South Africa,10,2,2
1,0,Schedule Demo,South Africa,13,4,2
1,1,AI Cyber Assistant,Zimbabwe,17,0,4
1,1,AI Cyber Assistant,Zimbabwe,10,0,4
0,0,AI Cyber Assistant,South Africa,7,0,2
0,0,Penetration Testing,South Africa,11,3,2
0,0,AI Cyber Assistant,Botswana,19,0,0
0,0,Network Security Audit,South Africa,11,2,2
1,0,Schedule Demo,Zimbabwe,11,4,4
0,0,Cyber Awareness Webinar,Botswana,11,1,0
0,0,AI Cyber Assistant,Zambia,17,0,3
0,0,Network Security Audit,Zimbabwe,7,2,4
0,0,Network Security Audit,Botswana,22,2,0
0,0,Schedule Demo,Botswana,17,4,0
0,0,Schedule Demo,Botswana,13,4,0
0,0,AI Cyber Assistant,Zambia,10,0,3
0,0,Cyber Awareness Webinar,Botswana,8,1,0
0,0,Penetration Testing,Zambia,13,3,3
1,1,AI Cyber Assistant,South Africa,21,0,2
1,0,Schedule Demo,Botswana,15,4,0
0,0,Network Security Audit,South Africa,14,2,2
0,0,Schedule Demo,Namibia,12,4,1
1,0,Schedule Demo,Botswana,17,4,0
1,0,Schedule Demo,Botswana,9,4,0
0,0,AI Cyber Assistant,South Africa,7,0,2
0,0,Penetration Testing,South Africa,14,3,2
0,0,Network Security Audit,South Africa,16,2,2
0,0,Network Security Audit,Botswana,14,2,0
0,0,Penetration Testing,South Africa,21,3,2
0,0,Penetration Testing,South Africa,7,3,2
0,0,Penetration Testing,Zambia,16,3,3
0,0,Penetration Testing,South Africa,18,3,2
0,0,Cyber Awareness Webinar,Namibia,17,1,1
0,0,Penetration Testing,South Africa,15,3,2
0,0,AI Cyber Assistant,Botswana,19,0,0
0,0,Schedule Demo,South Africa,11,4,2
1,1,AI Cyber Assistant,Zambia,15,0,3
0,0,Penetration Testing,Botswana,9,3,0
0,0,Network Security Audit,Zimbabwe,19,2,4
1,0,Network Security Audit,South Africa,21,2,2
0,0,Penetration Testing,Zimbabwe,14,3,4
0,0,Network Security Audit,South Africa,16,2,2
0,0,Network Security Audit,South Africa,19,2,2
1,0,Schedule Demo,Zimbabwe,14,4,4
1,0,Schedule Demo,Botswana,7,4,0
0,0,AI Cyber Assistant,Namibia,21,0,1
1,0,Penetration Testing,Namibia,8,3,1
0,0,Schedule Demo,Botswana,23,4,0
0,0,Network Security Audit,Botswana,7,2,0
0,0,AI Cyber Assistant,Botswana,9,0,0
0,0,Penetration Testing,South Africa,15,3,2
0,0,Schedule Demo,Botswana,7,4,0
0,0,Cyber Awareness Webinar,Botswana,12,1,0
1,0,Schedule Demo,Zambia,12,4,3
1,0,Schedule Demo,South Africa,14,4,2
0,0,Penetration Testing,South Africa,11,3,2
0,0,Penetration Testing,South Africa,16,3,2
0,0,AI Cyber Assistant,Botswana,20,0,0
0,0,Network Security Audit,Zimbabwe,9,2,4
0,0,Network Security Audit,South Africa,8,2,2
0,0,Penetration Testing,Namibia,21,3,1
0,0,Penetration Testing,Zimbabwe,6,3,4
0,0,Schedule Demo,Botswana,9,4,0
0,0,Network Security Audit,Zambia,17,2,3
0,0,Penetration Testing,Zambia,14,3,3
0,0,Network Security Audit,Botswana,14,2,0
0,0,Network Security Audit,Zambia,5,2,3
0,0,Network Security Audit,Zimbabwe,7,2,4
0,0,Network Security Audit,Zimbabwe,9,2,4
0,0,AI Cyber Assistant,Zambia,9,0,3
0,0,Network Security Audit,South Africa,11,2,2
0,0,Network Security Audit,Zimbabwe,16,2,4
0,0,AI Cyber Assistant,Botswana,15,0,0
0,0,Cyber Awareness Webinar,Namibia,11,1,1
0,0,Network Security Audit,Botswana,14,2,0
1,0,Penetration Testing,Botswana,14,3,0
0,0,Penetration Testing,Botswana,10,3,0
1,1,AI Cyber Assistant,South Africa,17,0,2
1,1,AI Cyber Assistant,Zimbabwe,20,0,4
0,0,Penetration Testing,South Africa,18,3,2
0,1,AI Cyber Assistant,Botswana,14,0,0
0,0,Schedule Demo,Botswana,10,4,0
0,0,Penetration Testing,South Africa,22,3,2
1,0,Network Security Audit,Botswana,10,2,0
0,0,Penetration Testing,Botswana,16,3,0
1,1,AI Cyber Assistant,Botswana,21,0,0
0,0,Penetration Testing,Zambia,17,3,3
0,0,Penetration Testing,Namibia,12,3,1
0,0,Network Security Audit,Botswana,15,2,0
0,0,Schedule Demo,Zambia,12,4,3
0,0,Penetration Testing,South Africa,10,3,2
0,0,AI Cyber Assistant,South Africa,19,0,2
1,0,Schedule Demo,Zambia,19,4,3
0,0,AI Cyber Assistant,South Africa,8,0,2
0,0,AI Cyber Assistant,South Africa,15,0,2
0,0,Penetration Testing,South Africa,15,3,2
0,0,Penetration Testing,Botswana,13,3,0
0,0,Penetration Testing,Botswana,11,3,0
0,0,Network Security Audit,South Africa,14,2,2
0,0,Network Security Audit,South Africa,12,2,2
0,0,Penetration Testing,Zambia,8,3,3
1,0,Cyber Awareness Webinar,Zambia,14,1,3
0,0,AI Cyber Assistant,Zambia,13,0,3
0,0,AI Cyber Assistant,Zimbabwe,9,0,4
0,1,AI Cyber Assistant,Zambia,18,0,3
0,0,AI Cyber Assistant,Botswana,11,0,0
0,0,AI Cyber Assistant,Zimbabwe,14,0,4
0,0,Penetration Testing,South Africa,15,3,2
0,0,Schedule Demo,Botswana,13,4,0
0,0,Penetration Testing,Botswana,7,3,0
0,0,Penetration Testing,Botswana,16,3,0
0,0,Schedule Demo,Botswana,12,4,0
0,0,Network Security Audit,Botswana,11,2,0
0,0,Penetration Testing,Botswana,7,3,0
0,0,Network Security Audit,South Africa,13,2,2
0,0,Network Security Audit,Botswana,14,2,0
0,0,Network Security Audit,Zambia,11,2,3
0,0,Network Security Audit,Zambia,12,2,3
0,0,Penetration Testing,South Africa,23,3,2
0,0,Penetration Testing,Namibia,12,3,1
0,0,Penetration Testing,Zimbabwe,14,3,4
0,0,Cyber Awareness Webinar,Namibia,11,1,1
0,0,AI Cyber Assistant,Zambia,17,0,3
1,0,Schedule Demo,Zimbabwe,14,4,4
0,0,Schedule Demo,Botswana,11,4,0
0,0,AI Cyber Assistant,Botswana,13,0,0
0,0,Penetration Testing,Namibia,18,3,1
1,1,AI Cyber Assistant,South Africa,10,0,2
1,0,Network Security Audit,South Africa,18,2,2
0,0,Schedule Demo,South Africa,10,4,2
1,0,Schedule Demo,Zimbabwe,14,4,4
0,0,AI Cyber Assistant,Botswana,11,0,0
0,0,Network Security Audit,Zambia,10,2,3
0,0,Cyber Awareness Webinar,Zimbabwe,15,1,4
0,0,Network Security Audit,Botswana,11,2,0
1,0,Schedule Demo,Zambia,12,4,3
0,0,Network Security Audit,Zimbabwe,16,2,4
0,0,Schedule Demo,South Africa,22,4,2
0,0,AI Cyber Assistant,Zimbabwe,10,0,4
0,0,Network Security Audit,Botswana,8,2,0
0,1,AI Cyber Assistant,South Africa,19,0,2
1,0,Network Security Audit,Zimbabwe,15,2,4
1,0,Schedule Demo,Botswana,10,4,0
0,0,Schedule Demo,Namibia,11,4,1
1,0,Penetration Testing,South Africa,16,3,2
0,0,Network Security Audit,Botswana,10,2,0
0,0,Network Security Audit,Botswana,14,2,0
0,0,Penetration Testing,Botswana,15,3,0
0,0,Penetration Testing,Zimbabwe,17,3,4
0,0,Cyber Awareness Webinar,Zimbabwe,12,1,4
0,0,Network Security Audit,Botswana,10,2,0
0,0,Schedule Demo,Botswana,10,4,0
0,0,AI Cyber Assistant,Botswana,16,0,0
1,0,Schedule Demo,Botswana,9,4,0
0,0,AI Cyber Assistant,Botswana,10,0,0
0,0,Schedule Demo,Botswana,18,4,0
0,0,Penetration Testing,Namibia,11,3,1
0,0,AI Cyber Assistant,South Africa,8,0,2
1,0,Schedule Demo,South Africa,18,4,2
1,0,Schedule Demo,Zambia,22,4,3
1,0,Network Security Audit,Botswana,14,2,0
1,1,AI Cyber Assistant,Botswana,14,0,0
0,0,Penetration Testing,South Africa,21,3,2
0,0,Cyber Awareness Webinar,Zimbabwe,9,1,4
0,0,Schedule Demo,Namibia,18,4,1
0,0,Network Security Audit,Botswana,13,2,0
0,0,Penetration Testing,Zimbabwe,8,3,4
1,0,Schedule Demo,Zimbabwe,14,4,4
0,0,Network Security Audit,Zimbabwe,9,2,4
1,0,Network Security Audit,South Africa,8,2,2
0,0,Schedule Demo,Botswana,11,4,0
0,0,Penetration Testing,South Africa,18,3,2
0,0,Penetration Testing,South Africa,18,3,2
0,0,Network Security Audit,South Africa,7,2,2
0,0,Penetration Testing,South Africa,12,3,2
0,0,Penetration Testing,Namibia,11,3,1
0,0,Schedule Demo,Botswana,20,4,0
0,0,Penetration Testing,Botswana,16,3,0
0,0,Penetration Testing,Botswana,17,3,0
0,0,Schedule Demo,Namibia,21,4,1
1,1,AI Cyber Assistant,Botswana,17,0,0
0,1,AI Cyber Assistant,South Africa,12,0,2
0,0,Network Security Audit,South Africa,9,2,2
1,0,Schedule Demo,South Africa,9,4,2
0,0,Penetration Testing,Zimbabwe,15,3,4
0,0,Network Security Audit,Botswana,21,2,0
0,0,AI Cyber Assistant,Botswana,18,0,0
0,0,AI Cyber Assistant,Zimbabwe,19,0,4
0,0,AI Cyber Assistant,Botswana,13,0,0
0,0,Network Security Audit,South Africa,15,2,2
0,0,Network Security Audit,Botswana,8,2,0
1,0,Network Security Audit,South Africa,10,2,2
1,0,Schedule Demo,South Africa,11,4,2
0,0,Penetration Testing,Botswana,17,3,0
0,0,AI Cyber Assistant,Zambia,11,0,3
0,0,Penetration Testing,Namibia,14,3,1
0,0,Penetration Testing,Botswana,15,3,0
0,0,Network Security Audit,Botswana,11,2,0
0,0,Penetration Testing,Botswana,17,3,0
0,0,AI Cyber Assistant,Botswana,18,0,0
1,0,Network Security Audit,South Africa,14,2,2
0,0,Schedule Demo,Namibia,15,4,1
0,1,AI Cyber Assistant,Botswana,9,0,0
0,0,Network Security Audit,Botswana,9,2,0
0,0,Penetration Testing,Zambia,18,3,3
0,0,Schedule Demo,Zimbabwe,7,4,4
0,0,Schedule Demo,South Africa,14,4,2
0,0,Cyber Awareness Webinar,Botswana,16,1,0
0,0,Schedule Demo,Botswana,17,4,0
0,0,Network Security Audit,Botswana,17,2,0
0,0,Penetration Testing,Botswana,11,3,0
0,0,Network Security Audit,Namibia,18,2,1
0,0,Network Security Audit,Botswana,4,2,0
0,0,Network Security Audit,South Africa,15,2,2
1,1,AI Cyber Assistant,Botswana,17,0,0
0,0,Penetration Testing,South Africa,15,3,2
0,0,Network Security Audit,Botswana,9,2,0
0,0,AI Cyber Assistant,South Africa,8,0,2
0,1,AI Cyber Assistant,Botswana,16,0,0
0,0,Network Security Audit,South Africa,9,2,2
0,0,Schedule Demo,Botswana,10,4,0
0,0,Schedule Demo,Botswana,15,4,0
0,0,Penetration Testing,Namibia,3,3,1
0,0,Penetration Testing,Namibia,12,3,1
0,1,AI Cyber Assistant,Botswana,13,0,0
0,0,Schedule Demo,Zimbabwe,20,4,4
0,1,AI Cyber Assistant,Zimbabwe,16,0,4
0,0,AI Cyber Assistant,Botswana,18,0,0
1,0,Network Security Audit,Zambia,15,2,3
0,0,Penetration Testing,Zimbabwe,8,3,4
0,1,AI Cyber Assistant,Botswana,11,0,0
1,0,Schedule Demo,Zimbabwe,9,4,4
1,0,Penetration Testing,Namibia,11,3,1
1,0,Schedule Demo,Botswana,15,4,0
0,1,AI Cyber Assistant,South Africa,8,0,2
0,0,Penetration Testing,South Africa,11,3,2
0,0,Penetration Testing,Botswana,8,3,0
0,0,Penetration Testing,Botswana,10,3,0
0,0,Network Security Audit,Zambia,15,2,3
0,0,Schedule Demo,Zambia,17,4,3
0,0,AI Cyber Assistant,Botswana,15,0,0
0,0,AI Cyber Assistant,Botswana,1,0,0
0,1,AI Cyber Assistant,Zimbabwe,7,0,4
0,0,Network Security Audit,Namibia,16,2,1
0,0,Schedule Demo,South Africa,12,4,2
1,0,Network Security Audit,Namibia,16,2,1
0,0,Penetration Testing,South Africa,0,3,2
0,0,Schedule Demo,Botswana,20,4,0
0,1,AI Cyber Assistant,Botswana,11,0,0
0,0,Penetration Testing,Botswana,10,3,0
0,0,Cyber Awareness Webinar,Botswana,18,1,0
0,0,Network Security Audit,Botswana,10,2,0
0,0,Penetration Testing,Botswana,17,3,0
0,0,Network Security Audit,Namibia,11,2,1
0,1,AI Cyber Assistant,South Africa,11,0,2
1,1,AI Cyber Assistant,Zambia,13,0,3
1,1,AI Cyber Assistant,Botswana,11,0,0
0,0,Penetration Testing,Namibia,15,3,1
0,0,Network Security Audit,South Africa,10,2,2
0,0,Network Security Audit,South Africa,11,2,2
0,0,Penetration Testing,South Africa,20,3,2
0,0,Penetration Testing,Botswana,12,3,0
0,0,Network Security Audit,Zimbabwe,12,2,4
0,0,AI Cyber Assistant,Botswana,16,0,0
0,0,Network Security Audit,Zimbabwe,16,2,4
0,0,Network Security Audit,South Africa,15,2,2
0,0,Penetration Testing,South Africa,14,3,2
0,0,Penetration Testing,Zambia,17,3,3
0,0,Network Security Audit,Zimbabwe,10,2,4
0,0,Penetration Testing,South Africa,18,3,2
0,0,AI Cyber Assistant,South Africa,11,0,2
1,0,Network Security Audit,Botswana,9,2,0
1,0,Schedule Demo,Zimbabwe,9,4,4
0,0,Cyber Awareness Webinar,Botswana,16,1,0
0,0,AI Cyber Assistant,Zimbabwe,15,0,4
0,0,Penetration Testing,Botswana,13,3,0
0,0,AI Cyber Assistant,Botswana,10,0,0
0,0,Schedule Demo,Namibia,11,4,1
1,0,Schedule Demo,Botswana,13,4,0
0,0,Penetration Testing,Botswana,10,3,0
0,0,Network Security Audit,Botswana,7,2,0
0,0,Penetration Testing,South Africa,16,3,2
0,0,Schedule Demo,Botswana,19,4,0
0,0,Network Security Audit,South Africa,10,2,2
0,0,AI Cyber Assistant,Zambia,11,0,3
0,0,Schedule Demo,Botswana,14,4,0
0,0,Cyber Awareness Webinar,South Africa,15,1,2
0,0,Penetration Testing,South Africa,16,3,2
0,0,Schedule Demo,Botswana,14,4,0
0,0,Network Security Audit,Botswana,9,2,0
0,0,Penetration Testing,Zambia,10,3,3
0,0,Network Security Audit,Botswana,13,2,0
0,0,Penetration Testing,Zambia,19,3,3
0,0,Schedule Demo,Botswana,15,4,0
0,0,Penetration Testing,Zimbabwe,2,3,4
0,0,Network Security Audit,Botswana,16,2,0
0,0,Network Security Audit,South Africa,10,2,2
0,0,Penetration Testing,Botswana,17,3,0
0,0,Penetration Testing,Botswana,15,3,0
0,0,Network Security Audit,Botswana,12,2,0
0,0,Schedule Demo,Zimbabwe,10,4,4
0,0,Network Security Audit,Botswana,7,2,0
0,0,Penetration Testing,Namibia,17,3,1
0,0,Network Security Audit,Zambia,11,2,3
0,0,AI Cyber Assistant,Botswana,13,0,0
0,0,Network Security Audit,Botswana,21,2,0
0,0,Penetration Testing,Zimbabwe,12,3,4
0,0,Penetration Testing,Botswana,15,3,0
0,0,Penetration Testing,South Africa,10,3,2
0,0,Schedule Demo,Botswana,16,4,0
0,0,AI Cyber Assistant,Botswana,12,0,0
0,0,AI Cyber Assistant,Botswana,8,0,0
0,0,Schedule Demo,Botswana,17,4,0
1,0,Schedule Demo,Botswana,10,4,0
1,0,Schedule Demo,South Africa,6,4,2
0,0,AI Cyber Assistant,Botswana,20,0,0
0,0,Cyber Awareness Webinar,Zimbabwe,13,1,4
0,0,Network Security Audit,Botswana,16,2,0
0,0,Schedule Demo,Botswana,20,4,0
1,0,Network Security Audit,Zimbabwe,9,2,4
0,0,AI Cyber Assistant,Zimbabwe,15,0,4
0,0,Schedule Demo,Botswana,8,4,0
0,0,Penetration Testing,Botswana,16,3,0
0,0,Network Security Audit,Zimbabwe,11,2,4
0,0,AI Cyber Assistant,South Africa,12,0,2
0,0,AI Cyber Assistant,Zambia,21,0,3
0,1,AI Cyber Assistant,Botswana,7,0,0
0,0,Penetration Testing,Zambia,9,3,3
0,0,Network Security Audit,Zimbabwe,11,2,4
0,0,Penetration Testing,Botswana,9,3,0
0,0,Penetration Testing,South Africa,14,3,2
1,1,AI Cyber Assistant,Botswana,21,0,0
0,1,AI Cyber Assistant,Botswana,9,0,0
0,0,Penetration Testing,Zimbabwe,9,3,4
0,0,Penetration Testing,Botswana,15,3,0
0,0,Cyber Awareness Webinar,Botswana,9,1,0
0,0,Schedule Demo,Botswana,15,4,0
0,0,Network Security Audit,Zimbabwe,20,2,4
0,0,Network Security Audit,Botswana,9,2,0
0,0,Penetration Testing,Zambia,11,3,3
0,0,Network Security Audit,Zambia,11,2,3
0,0,Network Security Audit,South Africa,13,2,2
0,0,Penetration Testing,Botswana,10,3,0
0,0,Penetration Testing,Botswana,9,3,0
0,1,AI Cyber Assistant,Botswana,16,0,0
0,0,Cyber Awareness Webinar,Botswana,8,1,0
1,1,AI Cyber Assistant,Zimbabwe,12,0,4
0,0,Penetration Testing,Zimbabwe,10,3,4
0,0,Penetration Testing,Botswana,10,3,0
0,0,Schedule Demo,Zambia,18,4,3
1,0,Network Security Audit,Botswana,9,2,0
0,0,Penetration Testing,South Africa,10,3,2
0,0,Network Security Audit,Botswana,13,2,0
0,0,Network Security Audit,South Africa,15,2,2
0,1,AI Cyber Assistant,Zambia,22,0,3
0,0,Penetration Testing,Botswana,11,3,0
0,0,Penetration Testing,Botswana,7,3,0
0,0,Network Security Audit,Botswana,9,2,0
0,0,AI Cyber Assistant,Zambia,15,0,3
0,0,Network Security Audit,Botswana,17,2,0
0,0,Network Security Audit,Namibia,7,2,1
0,0,Penetration Testing,Botswana,16,3,0
0,0,Schedule Demo,Zambia,13,4,3
0,0,Cyber Awareness Webinar,Zambia,10,1,3
0,1,AI Cyber Assistant,Botswana,17,0,0
1,0,Schedule Demo,Botswana,17,4,0
0,0,Network Security Audit,Botswana,14,2,0
0,0,Network Security Audit,South Africa,1,2,2
0,0,Penetration Testing,South Africa,17,3,2
0,0,Network Security Audit,Botswana,0,2,0
0,0,Cyber Awareness Webinar,Botswana,16,1,0
0,0,Cyber Awareness Webinar,Botswana,10,1,0
0,0,Penetration Testing,Zambia,7,3,3
0,0,AI Cyber Assistant,Zambia,14,0,3
0,0,Network Security Audit,Botswana,18,2,0
0,0,Penetration Testing,Namibia,17,3,1
0,0,Penetration Testing,Zambia,9,3,3
0,0,Cyber Awareness Webinar,Zambia,14,1,3
0,0,Schedule Demo,Zambia,11,4,3
0,0,AI Cyber Assistant,Zambia,9,0,3
0,0,Penetration Testing,South Africa,9,3,2
0,0,Penetration Testing,Botswana,17,3,0
1,0,Schedule Demo,Zambia,9,4,3
1,0,Schedule Demo,Zimbabwe,19,4,4
0,0,Network Security Audit,Botswana,12,2,0
0,0,Penetration Testing,Zambia,18,3,3
0,1,AI Cyber Assistant,Zambia,20,0,3
0,0,Schedule Demo,Botswana,19,4,0
0,0,Penetration Testing,Zambia,21,3,3
0,0,Schedule Demo,South Africa,15,4,2
1,0,Cyber Awareness Webinar,Namibia,10,1,1
0,0,AI Cyber Assistant,Zambia,8,0,3
0,1,AI Cyber Assistant,Zimbabwe,15,0,4
0,0,Penetration Testing,Botswana,23,3,0
0,0,Network Security Audit,South Africa,16,2,2
1,0,Penetration Testing,Botswana,14,3,0
1,0,Schedule Demo,South Africa,16,4,2
0,0,Network Security Audit,Zambia,17,2,3
0,0,AI Cyber Assistant,Zimbabwe,10,0,4
0,0,Penetration Testing,Namibia,20,3,1
0,0,AI Cyber Assistant,Botswana,10,0,0
0,0,Network Security Audit,South Africa,18,2,2
0,0,AI Cyber Assistant,South Africa,18,0,2
0,0,Network Security Audit,South Africa,10,2,2
0,0,Penetration Testing,Botswana,18,3,0
0,0,Cyber Awareness Webinar,Zimbabwe,12,1,4
0,0,Penetration Testing,Zambia,12,3,3
0,0,Penetration Testing,Botswana,14,3,0
0,0,AI Cyber Assistant,Botswana,16,0,0
0,0,AI Cyber Assistant,Botswana,19,0,0
0,0,Penetration Testing,Namibia,9,3,1
1,0,Cyber Awareness Webinar,South Africa,10,1,2
0,0,Penetration Testing,Botswana,7,3,0
0,0,Penetration Testing,Namibia,18,3,1
0,0,Network Security Audit,South Africa,15,2,2
0,0,Network Security Audit,Zimbabwe,9,2,4
0,0,AI Cyber Assistant,Botswana,17,0,0
0,0,AI Cyber Assistant,Botswana,20,0,0
0,0,Penetration Testing,Zambia,11,3,3
0,0,AI Cyber Assistant,South Africa,15,0,2
0,0,Penetration Testing,Botswana,11,3,0
0,0,Penetration Testing,South Africa,9,3,2
1,0,Schedule Demo,Zimbabwe,13,4,4
0,0,AI Cyber Assistant,South Africa,17,0,2
0,0,Network Security Audit,Namibia,14,2,1
0,0,Penetration Testing,Botswana,18,3,0
0,1,AI Cyber Assistant,Zimbabwe,16,0,4
0,0,Schedule Demo,Botswana,13,4,0
0,0,Schedule Demo,Botswana,10,4,0
0,0,Network Security Audit,South Africa,22,2,2
0,1,AI Cyber Assistant,Botswana,16,0,0
1,1,AI Cyber Assistant,Botswana,18,0,0
0,0,Network Security Audit,South Africa,15,2,2
0,1,AI Cyber Assistant,Botswana,11,0,0
0,0,AI Cyber Assistant,Botswana,15,0,0
0,0,Penetration Testing,Botswana,10,3,0
0,1,AI Cyber Assistant,South Africa,8,0,2
0,0,Penetration Testing,Botswana,19,3,0
1,0,Network Security Audit,South Africa,10,2,2
0,0,Network Security Audit,South Africa,8,2,2
0,0,AI Cyber Assistant,Botswana,10,0,0
0,0,Schedule Demo,Botswana,10,4,0
0,0,AI Cyber Assistant,Zambia,11,0,3
1,0,Schedule Demo,Zimbabwe,7,4,4
0,0,Penetration Testing,Botswana,15,3,0
1,0,Network Security Audit,South Africa,14,2,2
0,0,Schedule Demo,Zimbabwe,11,4,4
1,0,Schedule Demo,Zambia,9,4,3
1,0,Penetration Testing,Zambia,0,3,3
0,0,Network Security Audit,Botswana,17,2,0
0,0,Cyber Awareness Webinar,Zambia,17,1,3
0,0,Network Security Audit,Botswana,12,2,0
0,0,AI Cyber Assistant,Namibia,15,0,1
0,0,Penetration Testing,South Africa,7,3,2
0,0,Schedule Demo,Botswana,9,4,0
0,0,Network Security Audit,Zimbabwe,10,2,4
0,0,Penetration Testing,South Africa,10,3,2
1,0,Schedule Demo,Zambia,11,4,3
0,0,Penetration Testing,Botswana,20,3,0
1,0,Schedule Demo,Zambia,12,4,3
0,0,Network Security Audit,South Africa,14,2,2
0,0,Penetration Testing,Namibia,13,3,1
0,0,Cyber Awareness Webinar,Zambia,15,1,3
0,0,Network Security Audit,South Africa,11,2,2
0,0,Penetration Testing,Zambia,16,3,3
0,0,Cyber Awareness Webinar,Zimbabwe,18,1,4
0,0,AI Cyber Assistant,Zimbabwe,9,0,4
0,0,Network Security Audit,Zambia,14,2,3
1,1,AI Cyber Assistant,Botswana,21,0,0
0,0,Penetration Testing,Namibia,16,3,1
0,0,Cyber Awareness Webinar,South Africa,12,1,2
0,0,Network Security Audit,South Africa,14,2,2
0,0,Network Security Audit,Zambia,14,2,3
0,0,Network Security Audit,Botswana,16,2,0
1,1,AI Cyber Assistant,Namibia,7,0,1
0,0,Network Security Audit,Zambia,12,2,3
1,0,Schedule Demo,Zimbabwe,17,4,4
0,0,AI Cyber Assistant,Botswana,10,0,0
0,0,Cyber Awareness Webinar,Zimbabwe,16,1,4
0,0,Network Security Audit,Botswana,13,2,0
0,0,Network Security Audit,Botswana,15,2,0
0,0,AI Cyber Assistant,Botswana,9,0,0
1,1,AI Cyber Assistant,Botswana,17,0,0
0,0,Network Security Audit,Zambia,14,2,3
